Timestamp(ms),Theta,Beta,FocusRatio
1780912580233,0.458053,0.0443658,0.0968572
1780912580248,0.457963,0.044057,0.096202
1780912580264,0.45799,0.0442087,0.0965277
1780912580281,0.458055,0.0443659,0.0968572
1780912580297,0.458055,0.0443659,0.0968572
1780912580313,0.457965,0.0440572,0.096202
1780912580329,0.458056,0.044366,0.0968572
1780912580344,0.451877,0.0436721,0.0966459
1780912580359,0.451877,0.0436721,0.0966459
1780912580375,0.451866,0.0435438,0.0963643
1780912580391,0.451865,0.0435438,0.0963645
1780912580407,0.451877,0.0436721,0.0966459
1780912580423,0.451877,0.0436721,0.0966459
1780912580439,0.45184,0.0433513,0.095944
1780912580454,0.451855,0.0436066,0.0965057
1780912580471,0.451868,0.0435441,0.0963646
1780912580486,0.451867,0.043544,0.0963647
1780912580503,0.451854,0.0436064,0.0965057
1780912580519,0.451866,0.043544,0.0963648
1780912580535,0.451854,0.0436064,0.0965057
1780912580550,0.451854,0.0436064,0.0965056
1780912580566,0.451878,0.0436722,0.0966459
1780912580582,0.451854,0.0436064,0.0965056
1780912580598,0.451878,0.0436721,0.0966459
1780912580613,0.451867,0.043544,0.0963647
1780912580628,0.451854,0.0436064,0.0965057
1780912580643,0.451878,0.0436722,0.096646
1780912580659,0.451854,0.0436065,0.0965057
1780912580675,0.451854,0.0436065,0.0965057
1780912580691,0.451878,0.0436722,0.096646
1780912580707,0.451854,0.0436065,0.0965057
1780912580723,0.451854,0.0436065,0.0965057
1780912580739,0.451878,0.0436722,0.096646
1780912580754,0.451866,0.043544,0.0963647
1780912580770,0.451853,0.0436064,0.0965057
1780912580786,0.451878,0.0436722,0.096646
1780912580802,0.451854,0.0436064,0.0965057
1780912580818,0.451878,0.0436722,0.096646
1780912580834,0.451854,0.0436064,0.0965056
1780912580849,0.450832,0.046133,0.102329
1780912580865,0.450852,0.0460818,0.102211
1780912580881,0.450836,0.0461334,0.102329
1780912580897,0.450855,0.0461883,0.102446
1780912580913,0.450855,0.0461883,0.102446
1780912580929,0.450834,0.0461332,0.102328
1780912580946,0.450853,0.0461881,0.102446
1780912580962,0.450853,0.0461881,0.102446
1780912580977,0.450853,0.0461881,0.102446
1780912580994,0.450853,0.0461881,0.102446
1780912581010,0.450834,0.0461332,0.102329
1780912581025,0.450853,0.0461881,0.102446
1780912581041,0.450852,0.0460818,0.10221
1780912581057,0.450835,0.0461332,0.102329
1780912581073,0.450853,0.0461881,0.102446
1780912581089,0.450853,0.0461881,0.102446
1780912581105,0.450853,0.0461881,0.102446
1780912581121,0.450833,0.0461331,0.102329
1780912581137,0.450852,0.046188,0.102446
1780912581153,0.450834,0.0461331,0.102329
1780912581169,0.450834,0.0461332,0.102329
1780912581184,0.450853,0.0461881,0.102446
1780912581200,0.450853,0.0461881,0.102446
1780912581216,0.450853,0.0461881,0.102446
1780912581232,0.450853,0.0461881,0.102446
1780912581247,0.450853,0.0461881,0.102446
1780912581262,0.450834,0.0461332,0.102329
1780912581277,0.450834,0.0461332,0.102329
1780912581293,0.450834,0.0461332,0.102329
1780912581309,0.450853,0.0461881,0.102446
1780912581325,0.450853,0.0461881,0.102446
1780912581341,0.450853,0.0461881,0.102446
1780912581356,0.449379,0.0491741,0.109427
1780912581372,0.449405,0.0492264,0.109537
1780912581389,0.449379,0.0491741,0.109427
1780912581404,0.449405,0.0492264,0.109537
1780912581420,0.449378,0.049174,0.109427
